ID,FPS,TimeStamp
43,2.542681,Oct 29, 2019, 1:26:31 PM
43,59.99881,Oct 29, 2019, 1:26:31 PM
43,59.999157,Oct 29, 2019, 1:26:31 PM
43,31.969412,Oct 29, 2019, 1:26:31 PM
43,30.859528,Oct 29, 2019, 1:26:31 PM
43,59.996288,Oct 29, 2019, 1:26:31 PM
43,56.558201,Oct 29, 2019, 1:26:31 PM
43,59.996998,Oct 29, 2019, 1:26:31 PM
43,59.960667,Oct 29, 2019, 1:26:31 PM
43,59.998798,Oct 29, 2019, 1:26:31 PM
43,59.653782,Oct 29, 2019, 1:26:31 PM
43,59.987278,Oct 29, 2019, 1:26:31 PM
43,59.963535,Oct 29, 2019, 1:26:31 PM
43,59.982975,Oct 29, 2019, 1:26:31 PM
43,59.996639,Oct 29, 2019, 1:26:31 PM
43,59.999882,Oct 29, 2019, 1:26:31 PM
43,59.99987,Oct 29, 2019, 1:26:31 PM
43,58.69923,Oct 29, 2019, 1:26:31 PM
43,59.999882,Oct 29, 2019, 1:26:31 PM
43,59.996277,Oct 29, 2019, 1:26:31 PM
43,59.999157,Oct 29, 2019, 1:26:31 PM
43,59.997723,Oct 29, 2019, 1:26:31 PM
43,59.996277,Oct 29, 2019, 1:26:31 PM
43,59.923656,Oct 29, 2019, 1:26:31 PM
43,59.999519,Oct 29, 2019, 1:26:31 PM
43,59.999519,Oct 29, 2019, 1:26:31 PM
43,59.997723,Oct 29, 2019, 1:26:31 PM
43,59.999519,Oct 29, 2019, 1:26:31 PM
43,59.99987,Oct 29, 2019, 1:26:32 PM
43,59.973259,Oct 29, 2019, 1:26:32 PM
43,59.925812,Oct 29, 2019, 1:26:32 PM
43,59.99736,Oct 29, 2019, 1:26:32 PM
43,59.999157,Oct 29, 2019, 1:26:32 PM
43,59.998798,Oct 29, 2019, 1:26:32 PM
43,59.999882,Oct 29, 2019, 1:26:32 PM
43,59.998436,Oct 29, 2019, 1:26:32 PM
43,59.996288,Oct 29, 2019, 1:26:32 PM
43,59.996639,Oct 29, 2019, 1:26:32 PM
43,59.99736,Oct 29, 2019, 1:26:32 PM
43,59.997711,Oct 29, 2019, 1:26:32 PM
43,59.99881,Oct 29, 2019, 1:26:32 PM
43,59.99736,Oct 29, 2019, 1:26:32 PM
43,59.999519,Oct 29, 2019, 1:26:32 PM
43,59.996639,Oct 29, 2019, 1:26:32 PM
43,59.996639,Oct 29, 2019, 1:26:32 PM
43,59.999519,Oct 29, 2019, 1:26:32 PM
43,59.996639,Oct 29, 2019, 1:26:32 PM
43,59.996639,Oct 29, 2019, 1:26:32 PM
43,59.998085,Oct 29, 2019, 1:26:32 PM
43,59.998074,Oct 29, 2019, 1:26:32 PM
43,59.997723,Oct 29, 2019, 1:26:32 PM
43,59.996998,Oct 29, 2019, 1:26:32 PM
43,59.996277,Oct 29, 2019, 1:26:32 PM
43,59.998447,Oct 29, 2019, 1:26:32 PM
43,59.99736,Oct 29, 2019, 1:26:32 PM
43,59.998798,Oct 29, 2019, 1:26:32 PM
43,59.999157,Oct 29, 2019, 1:26:32 PM
43,59.99736,Oct 29, 2019, 1:26:32 PM
43,59.63385,Oct 29, 2019, 1:26:32 PM
43,48.087322,Oct 29, 2019, 1:26:32 PM
43,58.473728,Oct 29, 2019, 1:26:32 PM
43,53.910973,Oct 29, 2019, 1:26:32 PM
43,40.788017,Oct 29, 2019, 1:26:32 PM
43,59.983326,Oct 29, 2019, 1:26:32 PM
43,59.999172,Oct 29, 2019, 1:26:32 PM
43,59.998074,Oct 29, 2019, 1:26:32 PM
43,59.901047,Oct 29, 2019, 1:26:32 PM
43,59.99736,Oct 29, 2019, 1:26:32 PM
43,59.616062,Oct 29, 2019, 1:26:32 PM
43,59.999172,Oct 29, 2019, 1:26:32 PM
43,59.998074,Oct 29, 2019, 1:26:32 PM
43,59.999519,Oct 29, 2019, 1:26:32 PM
43,59.997723,Oct 29, 2019, 1:26:32 PM
43,59.996639,Oct 29, 2019, 1:26:32 PM
43,59.998085,Oct 29, 2019, 1:26:32 PM
43,59.996998,Oct 29, 2019, 1:26:32 PM
43,57.993526,Oct 29, 2019, 1:26:32 PM
43,59.998447,Oct 29, 2019, 1:26:32 PM
43,59.999519,Oct 29, 2019, 1:26:32 PM
43,59.996998,Oct 29, 2019, 1:26:32 PM
43,59.996277,Oct 29, 2019, 1:26:32 PM
43,59.998798,Oct 29, 2019, 1:26:32 PM
43,59.998085,Oct 29, 2019, 1:26:32 PM
43,58.626617,Oct 29, 2019, 1:26:32 PM
43,59.996639,Oct 29, 2019, 1:26:32 PM
43,59.999157,Oct 29, 2019, 1:26:32 PM
43,59.99736,Oct 29, 2019, 1:26:32 PM
43,59.996998,Oct 29, 2019, 1:26:33 PM
43,59.999882,Oct 29, 2019, 1:26:33 PM
43,59.997711,Oct 29, 2019, 1:26:33 PM
43,59.996651,Oct 29, 2019, 1:26:33 PM
43,59.996639,Oct 29, 2019, 1:26:33 PM
43,59.996277,Oct 29, 2019, 1:26:33 PM
43,59.999882,Oct 29, 2019, 1:26:33 PM
43,59.997723,Oct 29, 2019, 1:26:33 PM
43,59.999157,Oct 29, 2019, 1:26:33 PM
43,59.996277,Oct 29, 2019, 1:26:33 PM
43,59.99736,Oct 29, 2019, 1:26:33 PM
43,59.835098,Oct 29, 2019, 1:26:33 PM
43,59.98476,Oct 29, 2019, 1:26:33 PM
43,59.999882,Oct 29, 2019, 1:26:33 PM
43,59.999519,Oct 29, 2019, 1:26:33 PM
43,59.999519,Oct 29, 2019, 1:26:33 PM
43,59.998074,Oct 29, 2019, 1:26:33 PM
43,59.997723,Oct 29, 2019, 1:26:33 PM
43,59.996277,Oct 29, 2019, 1:26:33 PM
43,59.999519,Oct 29, 2019, 1:26:33 PM
43,59.998085,Oct 29, 2019, 1:26:33 PM
43,59.927967,Oct 29, 2019, 1:26:33 PM
43,59.998798,Oct 29, 2019, 1:26:33 PM
43,59.998798,Oct 29, 2019, 1:26:33 PM
43,59.99881,Oct 29, 2019, 1:26:33 PM
43,59.997711,Oct 29, 2019, 1:26:33 PM
43,59.998085,Oct 29, 2019, 1:26:33 PM
43,59.997723,Oct 29, 2019, 1:26:33 PM
43,59.997711,Oct 29, 2019, 1:26:33 PM
43,59.998085,Oct 29, 2019, 1:26:33 PM
43,59.997723,Oct 29, 2019, 1:26:33 PM
43,59.998798,Oct 29, 2019, 1:26:33 PM
43,59.999882,Oct 29, 2019, 1:26:33 PM
43,59.999519,Oct 29, 2019, 1:26:33 PM
43,59.998798,Oct 29, 2019, 1:26:33 PM
43,59.738228,Oct 29, 2019, 1:26:33 PM
43,59.998074,Oct 29, 2019, 1:26:33 PM
43,59.996288,Oct 29, 2019, 1:26:33 PM
43,59.99736,Oct 29, 2019, 1:26:33 PM
43,59.998074,Oct 29, 2019, 1:26:33 PM
43,59.998798,Oct 29, 2019, 1:26:33 PM
43,59.998447,Oct 29, 2019, 1:26:33 PM
43,59.996639,Oct 29, 2019, 1:26:33 PM
43,59.874496,Oct 29, 2019, 1:26:33 PM
43,59.99881,Oct 29, 2019, 1:26:33 PM
43,59.99736,Oct 29, 2019, 1:26:33 PM
43,59.997711,Oct 29, 2019, 1:26:33 PM
43,59.998447,Oct 29, 2019, 1:26:33 PM
43,59.998798,Oct 29, 2019, 1:26:33 PM
43,59.359509,Oct 29, 2019, 1:26:33 PM
43,59.996998,Oct 29, 2019, 1:26:33 PM
43,59.553585,Oct 29, 2019, 1:26:33 PM
43,59.999157,Oct 29, 2019, 1:26:33 PM
43,59.998447,Oct 29, 2019, 1:26:33 PM
43,59.996639,Oct 29, 2019, 1:26:33 PM
43,59.996639,Oct 29, 2019, 1:26:33 PM
43,59.997723,Oct 29, 2019, 1:26:33 PM
43,58.377792,Oct 29, 2019, 1:26:33 PM
43,59.996288,Oct 29, 2019, 1:26:33 PM
43,59.978287,Oct 29, 2019, 1:26:33 PM
43,59.998074,Oct 29, 2019, 1:26:34 PM
43,59.996639,Oct 29, 2019, 1:26:34 PM
43,59.996651,Oct 29, 2019, 1:26:34 PM
43,59.99987,Oct 29, 2019, 1:26:34 PM
43,59.998085,Oct 29, 2019, 1:26:34 PM
43,59.999882,Oct 29, 2019, 1:26:34 PM
43,59.998074,Oct 29, 2019, 1:26:34 PM
43,59.99736,Oct 29, 2019, 1:26:34 PM
43,59.99736,Oct 29, 2019, 1:26:34 PM
43,59.998798,Oct 29, 2019, 1:26:34 PM
43,59.99881,Oct 29, 2019, 1:26:34 PM
43,59.999157,Oct 29, 2019, 1:26:34 PM
43,59.999882,Oct 29, 2019, 1:26:34 PM
43,59.996277,Oct 29, 2019, 1:26:34 PM
