ID,FPS,TimeStamp
39,2.545,Oct 29, 2019, 1:18:22 PM
39,58.145287,Oct 29, 2019, 1:18:23 PM
39,59.996998,Oct 29, 2019, 1:18:23 PM
39,44.785206,Oct 29, 2019, 1:18:23 PM
39,32.950127,Oct 29, 2019, 1:18:23 PM
39,33.05785,Oct 29, 2019, 1:18:23 PM
39,32.644321,Oct 29, 2019, 1:18:23 PM
39,33.056103,Oct 29, 2019, 1:18:23 PM
39,43.992397,Oct 29, 2019, 1:18:23 PM
39,59.996998,Oct 29, 2019, 1:18:23 PM
39,59.998436,Oct 29, 2019, 1:18:23 PM
39,59.99881,Oct 29, 2019, 1:18:23 PM
39,59.998074,Oct 29, 2019, 1:18:23 PM
39,59.999882,Oct 29, 2019, 1:18:23 PM
39,59.998436,Oct 29, 2019, 1:18:23 PM
39,59.999882,Oct 29, 2019, 1:18:23 PM
39,59.992683,Oct 29, 2019, 1:18:23 PM
39,59.996998,Oct 29, 2019, 1:18:23 PM
39,59.997723,Oct 29, 2019, 1:18:23 PM
39,59.932995,Oct 29, 2019, 1:18:23 PM
39,59.998436,Oct 29, 2019, 1:18:23 PM
39,59.996998,Oct 29, 2019, 1:18:23 PM
39,59.998085,Oct 29, 2019, 1:18:23 PM
39,59.998436,Oct 29, 2019, 1:18:23 PM
39,59.999157,Oct 29, 2019, 1:18:23 PM
39,59.999519,Oct 29, 2019, 1:18:23 PM
39,59.999519,Oct 29, 2019, 1:18:23 PM
39,59.99736,Oct 29, 2019, 1:18:23 PM
39,59.999157,Oct 29, 2019, 1:18:23 PM
39,59.998436,Oct 29, 2019, 1:18:23 PM
39,59.999882,Oct 29, 2019, 1:18:23 PM
39,59.997723,Oct 29, 2019, 1:18:23 PM
39,59.99736,Oct 29, 2019, 1:18:23 PM
39,59.999519,Oct 29, 2019, 1:18:23 PM
39,59.998436,Oct 29, 2019, 1:18:23 PM
39,59.996998,Oct 29, 2019, 1:18:23 PM
39,59.999157,Oct 29, 2019, 1:18:23 PM
39,59.999882,Oct 29, 2019, 1:18:23 PM
39,59.999157,Oct 29, 2019, 1:18:23 PM
39,59.99736,Oct 29, 2019, 1:18:23 PM
39,59.999157,Oct 29, 2019, 1:18:23 PM
39,59.998798,Oct 29, 2019, 1:18:23 PM
39,59.99881,Oct 29, 2019, 1:18:23 PM
39,59.996639,Oct 29, 2019, 1:18:23 PM
39,59.999882,Oct 29, 2019, 1:18:23 PM
39,59.989799,Oct 29, 2019, 1:18:23 PM
39,59.998436,Oct 29, 2019, 1:18:23 PM
39,59.99881,Oct 29, 2019, 1:18:23 PM
39,59.997711,Oct 29, 2019, 1:18:23 PM
39,59.998085,Oct 29, 2019, 1:18:23 PM
39,55.636539,Oct 29, 2019, 1:18:23 PM
39,59.997711,Oct 29, 2019, 1:18:23 PM
39,59.997723,Oct 29, 2019, 1:18:23 PM
39,59.839035,Oct 29, 2019, 1:18:23 PM
39,59.999157,Oct 29, 2019, 1:18:23 PM
39,59.998085,Oct 29, 2019, 1:18:23 PM
39,59.064293,Oct 29, 2019, 1:18:23 PM
39,49.221085,Oct 29, 2019, 1:18:24 PM
39,59.031872,Oct 29, 2019, 1:18:24 PM
39,53.530033,Oct 29, 2019, 1:18:24 PM
39,57.544693,Oct 29, 2019, 1:18:24 PM
39,59.992321,Oct 29, 2019, 1:18:24 PM
39,56.694809,Oct 29, 2019, 1:18:24 PM
39,59.999157,Oct 29, 2019, 1:18:24 PM
39,59.998798,Oct 29, 2019, 1:18:24 PM
39,59.996998,Oct 29, 2019, 1:18:24 PM
39,59.999519,Oct 29, 2019, 1:18:24 PM
39,59.998436,Oct 29, 2019, 1:18:24 PM
39,59.996998,Oct 29, 2019, 1:18:24 PM
39,59.998085,Oct 29, 2019, 1:18:24 PM
39,59.99736,Oct 29, 2019, 1:18:24 PM
