ID,FPS,TimeStamp
19,2.5,Jun 12, 1, 12:00:00 AM
19,54.772911,Jun 12, 1, 12:00:00 AM
19,10.432772,Jun 12, 1, 12:00:00 AM
19,10.81619,Jun 12, 1, 12:00:00 AM
19,40.545414,Jun 12, 1, 12:00:00 AM
19,47.384834,Jun 12, 1, 12:00:00 AM
19,44.23996,Jun 12, 1, 12:00:00 AM
19,50.974892,Jun 12, 1, 12:00:00 AM
19,55.660698,Jun 12, 1, 12:00:00 AM
19,52.375217,Jun 12, 1, 12:00:00 AM
19,53.510559,Jun 12, 1, 12:00:00 AM
19,51.702293,Jun 12, 1, 12:00:00 AM
19,50.029774,Jun 12, 1, 12:00:00 AM
19,51.287834,Jun 12, 1, 12:00:00 AM
19,52.96273,Jun 12, 1, 12:00:00 AM
19,56.993053,Jun 12, 1, 12:00:00 AM
19,52.607212,Jun 12, 1, 12:00:00 AM
19,50.319782,Jun 12, 1, 12:00:00 AM
19,48.321777,Jun 12, 1, 12:00:00 AM
19,50.831356,Jun 12, 1, 12:00:00 AM
19,51.483761,Jun 12, 1, 12:00:00 AM
19,55.428993,Jun 12, 1, 12:00:00 AM
19,53.267418,Jun 12, 1, 12:00:00 AM
19,50.709423,Jun 12, 1, 12:00:00 AM
19,55.133484,Jun 12, 1, 12:00:00 AM
19,49.14608,Jun 12, 1, 12:00:00 AM
19,52.242786,Jun 12, 1, 12:00:00 AM
19,52.064621,Jun 12, 1, 12:00:00 AM
19,57.225918,Jun 12, 1, 12:00:00 AM
19,50.506069,Jun 12, 1, 12:00:00 AM
19,51.098618,Jun 12, 1, 12:00:00 AM
19,45.806004,Jun 12, 1, 12:00:00 AM
19,49.483879,Jun 12, 1, 12:00:00 AM
19,49.243866,Jun 12, 1, 12:00:00 AM
19,21.685293,Jun 12, 1, 12:00:00 AM
19,51.325218,Jun 12, 1, 12:00:00 AM
19,55.996067,Jun 12, 1, 12:00:00 AM
19,52.084141,Jun 12, 1, 12:00:00 AM
19,54.499783,Jun 12, 1, 12:00:00 AM
19,50.046043,Jun 12, 1, 12:00:00 AM
19,51.915688,Jun 12, 1, 12:00:00 AM
19,51.299412,Jun 12, 1, 12:00:00 AM
19,50.945549,Jun 12, 1, 12:00:00 AM
19,48.109306,Jun 12, 1, 12:00:00 AM
19,38.58099,Jun 12, 1, 12:00:00 AM
19,50.3545,Jun 12, 1, 12:00:00 AM
19,46.498867,Jun 12, 1, 12:00:00 AM
19,44.736126,Jun 12, 1, 12:00:00 AM
19,52.519623,Jun 12, 1, 12:00:00 AM
19,50.523682,Jun 12, 1, 12:00:00 AM
19,50.439068,Jun 12, 1, 12:00:00 AM
19,53.185268,Jun 12, 1, 12:00:00 AM
19,54.588432,Jun 12, 1, 12:00:00 AM
19,43.045006,Jun 12, 1, 12:00:00 AM
19,52.287308,Jun 12, 1, 12:00:00 AM
19,55.339722,Jun 12, 1, 12:00:00 AM
19,47.645592,Jun 12, 1, 12:00:00 AM
19,54.780117,Jun 12, 1, 12:00:00 AM
19,49.987507,Jun 12, 1, 12:00:00 AM
19,54.640324,Jun 12, 1, 12:00:00 AM
19,53.846531,Jun 12, 1, 12:00:00 AM
19,51.619831,Jun 12, 1, 12:00:00 AM
19,51.056614,Jun 12, 1, 12:00:00 AM
19,50.770699,Jun 12, 1, 12:00:00 AM
19,54.096451,Jun 12, 1, 12:00:00 AM
19,50.437038,Jun 12, 1, 12:00:00 AM
19,54.315357,Jun 12, 1, 12:00:00 AM
19,51.390099,Jun 12, 1, 12:00:00 AM
19,56.315186,Jun 12, 1, 12:00:00 AM
19,48.997753,Jun 12, 1, 12:00:00 AM
19,42.883118,Jun 12, 1, 12:00:00 AM
19,53.78223,Jun 12, 1, 12:00:00 AM
19,52.611645,Jun 12, 1, 12:00:00 AM
19,51.549847,Jun 12, 1, 12:00:00 AM
19,52.011276,Jun 12, 1, 12:00:00 AM
19,54.513138,Jun 12, 1, 12:00:00 AM
19,56.192089,Jun 12, 1, 12:00:00 AM
19,48.741257,Jun 12, 1, 12:00:00 AM
19,53.659874,Jun 12, 1, 12:00:00 AM
19,52.357658,Jun 12, 1, 12:00:00 AM
19,52.591999,Jun 12, 1, 12:00:00 AM
19,51.486942,Jun 12, 1, 12:00:00 AM
19,51.153782,Jun 12, 1, 12:00:00 AM
19,53.642601,Jun 12, 1, 12:00:00 AM
19,47.617683,Jun 12, 1, 12:00:00 AM
19,49.934086,Jun 12, 1, 12:00:00 AM
19,50.080879,Jun 12, 1, 12:00:00 AM
19,49.115921,Jun 12, 1, 12:00:00 AM
19,51.789852,Jun 12, 1, 12:00:00 AM
19,45.034496,Jun 12, 1, 12:00:00 AM
19,51.266014,Jun 12, 1, 12:00:00 AM
19,48.906216,Jun 12, 1, 12:00:00 AM
19,44.175461,Jun 12, 1, 12:00:00 AM
19,48.309647,Jun 12, 1, 12:00:00 AM
19,50.785397,Jun 12, 1, 12:00:00 AM
19,53.498253,Jun 12, 1, 12:00:00 AM
19,51.408592,Jun 12, 1, 12:00:00 AM
19,53.337887,Jun 12, 1, 12:00:00 AM
19,48.263718,Jun 12, 1, 12:00:00 AM
ID,FPS,TimeStamp
19,2.5,Oct 30, 2019, 2:24:45 PM
19,57.234753,Oct 30, 2019, 2:24:45 PM
19,59.998085,Oct 30, 2019, 2:24:45 PM
19,54.862755,Oct 30, 2019, 2:24:45 PM
19,35.920059,Oct 30, 2019, 2:24:45 PM
19,47.606125,Oct 30, 2019, 2:24:45 PM
19,46.472069,Oct 30, 2019, 2:24:45 PM
19,58.80658,Oct 30, 2019, 2:24:45 PM
19,59.951321,Oct 30, 2019, 2:24:45 PM
19,59.884182,Oct 30, 2019, 2:24:45 PM
19,59.376434,Oct 30, 2019, 2:24:45 PM
19,59.998436,Oct 30, 2019, 2:24:45 PM
19,59.99736,Oct 30, 2019, 2:24:45 PM
19,59.99881,Oct 30, 2019, 2:24:45 PM
19,58.268257,Oct 30, 2019, 2:24:45 PM
19,59.998085,Oct 30, 2019, 2:24:45 PM
19,59.996277,Oct 30, 2019, 2:24:45 PM
19,59.998447,Oct 30, 2019, 2:24:45 PM
19,59.998074,Oct 30, 2019, 2:24:45 PM
19,59.998447,Oct 30, 2019, 2:24:45 PM
19,59.996639,Oct 30, 2019, 2:24:45 PM
19,59.998074,Oct 30, 2019, 2:24:46 PM
19,59.999519,Oct 30, 2019, 2:24:46 PM
19,59.955631,Oct 30, 2019, 2:24:46 PM
19,59.99881,Oct 30, 2019, 2:24:46 PM
19,59.996998,Oct 30, 2019, 2:24:46 PM
19,59.969296,Oct 30, 2019, 2:24:46 PM
19,59.999157,Oct 30, 2019, 2:24:46 PM
19,59.998074,Oct 30, 2019, 2:24:46 PM
19,59.996288,Oct 30, 2019, 2:24:46 PM
19,59.996277,Oct 30, 2019, 2:24:46 PM
19,59.996998,Oct 30, 2019, 2:24:46 PM
19,59.97361,Oct 30, 2019, 2:24:46 PM
19,59.998085,Oct 30, 2019, 2:24:46 PM
19,59.99736,Oct 30, 2019, 2:24:46 PM
19,59.997711,Oct 30, 2019, 2:24:46 PM
19,59.818634,Oct 30, 2019, 2:24:46 PM
19,58.543892,Oct 30, 2019, 2:24:46 PM
19,59.997013,Oct 30, 2019, 2:24:46 PM
19,59.935497,Oct 30, 2019, 2:24:46 PM
19,59.999882,Oct 30, 2019, 2:24:46 PM
19,59.997723,Oct 30, 2019, 2:24:46 PM
19,59.996277,Oct 30, 2019, 2:24:46 PM
19,59.996998,Oct 30, 2019, 2:24:46 PM
19,59.996639,Oct 30, 2019, 2:24:46 PM
19,59.997723,Oct 30, 2019, 2:24:46 PM
19,59.998798,Oct 30, 2019, 2:24:46 PM
19,59.999172,Oct 30, 2019, 2:24:46 PM
19,59.998074,Oct 30, 2019, 2:24:46 PM
19,59.99736,Oct 30, 2019, 2:24:46 PM
19,59.998798,Oct 30, 2019, 2:24:46 PM
19,59.99448,Oct 30, 2019, 2:24:46 PM
19,58.171333,Oct 30, 2019, 2:24:46 PM
19,59.996998,Oct 30, 2019, 2:24:46 PM
19,59.998798,Oct 30, 2019, 2:24:46 PM
19,59.999519,Oct 30, 2019, 2:24:46 PM
19,59.95491,Oct 30, 2019, 2:24:46 PM
19,59.997723,Oct 30, 2019, 2:24:46 PM
19,57.30397,Oct 30, 2019, 2:24:46 PM
19,59.997711,Oct 30, 2019, 2:24:46 PM
19,59.999157,Oct 30, 2019, 2:24:46 PM
19,59.998085,Oct 30, 2019, 2:24:46 PM
19,59.999157,Oct 30, 2019, 2:24:46 PM
19,59.997723,Oct 30, 2019, 2:24:46 PM
19,59.962826,Oct 30, 2019, 2:24:46 PM
19,59.998436,Oct 30, 2019, 2:24:46 PM
19,59.833313,Oct 30, 2019, 2:24:46 PM
19,59.998436,Oct 30, 2019, 2:24:46 PM
19,58.075722,Oct 30, 2019, 2:24:46 PM
19,59.99736,Oct 30, 2019, 2:24:46 PM
19,59.996277,Oct 30, 2019, 2:24:46 PM
19,59.998085,Oct 30, 2019, 2:24:46 PM
19,59.996639,Oct 30, 2019, 2:24:46 PM
19,59.998074,Oct 30, 2019, 2:24:46 PM
19,59.997723,Oct 30, 2019, 2:24:46 PM
19,59.995564,Oct 30, 2019, 2:24:46 PM
19,59.823631,Oct 30, 2019, 2:24:46 PM
19,59.99736,Oct 30, 2019, 2:24:46 PM
19,56.059788,Oct 30, 2019, 2:24:46 PM
19,50.794159,Oct 30, 2019, 2:24:46 PM
19,59.99736,Oct 30, 2019, 2:24:46 PM
19,59.999519,Oct 30, 2019, 2:24:47 PM
19,59.996998,Oct 30, 2019, 2:24:47 PM
19,59.367268,Oct 30, 2019, 2:24:47 PM
19,59.996277,Oct 30, 2019, 2:24:47 PM
19,59.995926,Oct 30, 2019, 2:24:47 PM
19,59.99519,Oct 30, 2019, 2:24:47 PM
19,59.99736,Oct 30, 2019, 2:24:47 PM
19,59.997723,Oct 30, 2019, 2:24:47 PM
19,59.99736,Oct 30, 2019, 2:24:47 PM
19,59.99736,Oct 30, 2019, 2:24:47 PM
19,56.21925,Oct 30, 2019, 2:24:47 PM
19,59.990524,Oct 30, 2019, 2:24:47 PM
19,59.999157,Oct 30, 2019, 2:24:47 PM
19,59.999519,Oct 30, 2019, 2:24:47 PM
19,59.996639,Oct 30, 2019, 2:24:47 PM
19,58.160168,Oct 30, 2019, 2:24:47 PM
