ID,FPS,TimeStamp
56,2.5,Oct 29, 2019, 1:44:04 PM
56,47.689674,Oct 29, 2019, 1:44:04 PM
56,56.481857,Oct 29, 2019, 1:44:04 PM
56,55.103096,Oct 29, 2019, 1:44:04 PM
56,32.665649,Oct 29, 2019, 1:44:04 PM
56,58.868549,Oct 29, 2019, 1:44:04 PM
56,50.016006,Oct 29, 2019, 1:44:04 PM
56,58.744396,Oct 29, 2019, 1:44:04 PM
56,58.27404,Oct 29, 2019, 1:44:04 PM
56,54.895584,Oct 29, 2019, 1:44:04 PM
56,58.031227,Oct 29, 2019, 1:44:04 PM
56,53.252106,Oct 29, 2019, 1:44:04 PM
56,52.490139,Oct 29, 2019, 1:44:04 PM
56,59.373611,Oct 29, 2019, 1:44:04 PM
56,59.802879,Oct 29, 2019, 1:44:04 PM
56,55.107964,Oct 29, 2019, 1:44:04 PM
56,49.542477,Oct 29, 2019, 1:44:04 PM
56,54.919407,Oct 29, 2019, 1:44:04 PM
56,54.827267,Oct 29, 2019, 1:44:04 PM
56,56.776241,Oct 29, 2019, 1:44:04 PM
56,57.016113,Oct 29, 2019, 1:44:04 PM
56,42.0755,Oct 29, 2019, 1:44:04 PM
56,53.52317,Oct 29, 2019, 1:44:04 PM
56,58.941761,Oct 29, 2019, 1:44:04 PM
56,51.280468,Oct 29, 2019, 1:44:04 PM
56,54.016384,Oct 29, 2019, 1:44:04 PM
56,59.981529,Oct 29, 2019, 1:44:04 PM
56,59.995926,Oct 29, 2019, 1:44:04 PM
56,47.881248,Oct 29, 2019, 1:44:04 PM
56,59.426884,Oct 29, 2019, 1:44:04 PM
56,52.822857,Oct 29, 2019, 1:44:04 PM
56,58.908428,Oct 29, 2019, 1:44:04 PM
56,58.72715,Oct 29, 2019, 1:44:05 PM
56,59.866619,Oct 29, 2019, 1:44:05 PM
56,58.261139,Oct 29, 2019, 1:44:05 PM
56,58.577503,Oct 29, 2019, 1:44:05 PM
56,59.615707,Oct 29, 2019, 1:44:05 PM
56,58.555222,Oct 29, 2019, 1:44:05 PM
56,57.461349,Oct 29, 2019, 1:44:05 PM
56,54.38744,Oct 29, 2019, 1:44:05 PM
56,54.177933,Oct 29, 2019, 1:44:05 PM
56,54.409035,Oct 29, 2019, 1:44:05 PM
56,57.47028,Oct 29, 2019, 1:44:05 PM
56,58.754051,Oct 29, 2019, 1:44:05 PM
56,59.968586,Oct 29, 2019, 1:44:05 PM
56,56.584442,Oct 29, 2019, 1:44:05 PM
56,59.510357,Oct 29, 2019, 1:44:05 PM
56,59.948441,Oct 29, 2019, 1:44:05 PM
56,59.361977,Oct 29, 2019, 1:44:05 PM
56,59.200676,Oct 29, 2019, 1:44:05 PM
56,59.919697,Oct 29, 2019, 1:44:05 PM
56,59.263828,Oct 29, 2019, 1:44:05 PM
56,59.644875,Oct 29, 2019, 1:44:05 PM
56,57.170296,Oct 29, 2019, 1:44:05 PM
56,58.961918,Oct 29, 2019, 1:44:05 PM
56,51.3703,Oct 29, 2019, 1:44:05 PM
56,44.948471,Oct 29, 2019, 1:44:05 PM
56,47.812801,Oct 29, 2019, 1:44:05 PM
