ID,FPS,TimeStamp
28,2.505202,Oct 29, 2019, 1:02:51 PM
28,59.998074,Oct 29, 2019, 1:02:51 PM
28,59.914684,Oct 29, 2019, 1:02:51 PM
28,40.820824,Oct 29, 2019, 1:02:51 PM
28,31.508074,Oct 29, 2019, 1:02:51 PM
28,31.549322,Oct 29, 2019, 1:02:51 PM
28,30.898529,Oct 29, 2019, 1:02:51 PM
28,32.760895,Oct 29, 2019, 1:02:51 PM
28,35.850262,Oct 29, 2019, 1:02:51 PM
28,57.516876,Oct 29, 2019, 1:02:51 PM
28,24.896368,Oct 29, 2019, 1:02:51 PM
28,59.996288,Oct 29, 2019, 1:02:51 PM
28,59.999519,Oct 29, 2019, 1:02:51 PM
28,59.990509,Oct 29, 2019, 1:02:51 PM
28,59.997723,Oct 29, 2019, 1:02:51 PM
28,59.996998,Oct 29, 2019, 1:02:51 PM
28,59.996998,Oct 29, 2019, 1:02:51 PM
28,59.990524,Oct 29, 2019, 1:02:51 PM
28,59.838673,Oct 29, 2019, 1:02:51 PM
28,59.99448,Oct 29, 2019, 1:02:51 PM
28,59.97937,Oct 29, 2019, 1:02:51 PM
28,59.998798,Oct 29, 2019, 1:02:51 PM
28,59.985481,Oct 29, 2019, 1:02:51 PM
28,59.999882,Oct 29, 2019, 1:02:51 PM
28,59.99736,Oct 29, 2019, 1:02:51 PM
28,59.998085,Oct 29, 2019, 1:02:51 PM
28,59.438187,Oct 29, 2019, 1:02:51 PM
28,59.99736,Oct 29, 2019, 1:02:51 PM
28,59.654125,Oct 29, 2019, 1:02:51 PM
28,59.998798,Oct 29, 2019, 1:02:51 PM
28,59.999157,Oct 29, 2019, 1:02:51 PM
28,59.999519,Oct 29, 2019, 1:02:51 PM
28,59.998074,Oct 29, 2019, 1:02:51 PM
28,59.99881,Oct 29, 2019, 1:02:51 PM
28,59.99736,Oct 29, 2019, 1:02:51 PM
28,59.996639,Oct 29, 2019, 1:02:51 PM
28,59.999519,Oct 29, 2019, 1:02:51 PM
28,59.998436,Oct 29, 2019, 1:02:51 PM
28,59.999882,Oct 29, 2019, 1:02:52 PM
28,59.999157,Oct 29, 2019, 1:02:52 PM
28,59.99736,Oct 29, 2019, 1:02:52 PM
28,59.997723,Oct 29, 2019, 1:02:52 PM
28,59.996277,Oct 29, 2019, 1:02:52 PM
28,59.996998,Oct 29, 2019, 1:02:52 PM
28,59.977573,Oct 29, 2019, 1:02:52 PM
28,59.996277,Oct 29, 2019, 1:02:52 PM
28,59.999519,Oct 29, 2019, 1:02:52 PM
28,59.996639,Oct 29, 2019, 1:02:52 PM
